motor_1_path_rad, motor_2_path_rad, time_motor_1, time_motor_2
0, 0, 1586565409.520178, 1586565409.523016
0.0, 0.0, 1586565409.543855, 1586565409.545913
0.03490658503988659, 0.01745329251994329, 1586565409.5663, 1586565409.568789
0.1047197551196598, 0.1221730476396031, 1586565409.58891, 1586565409.591988
0.2268928027592628, 0.2268928027592628, 1586565409.615301, 1586565409.617747
0.3839724354387525, 0.4188790204786391, 1586565409.62691, 1586565409.628914
0.4537856055185257, 0.4886921905584122, 1586565409.636052, 1586565409.638223
0.5235987755982988, 0.5585053606381854, 1586565409.645936, 1586565409.648068
0.5934119456780721, 0.6283185307179586, 1586565409.655918, 1586565409.658052
0.6806784082777884, 0.715584993317675, 1586565409.666089, 1586565409.668275
0.767944870877505, 0.7853981633974483, 1586565409.675941, 1586565409.679157
0.8552113334772214, 0.8726646259971648, 1586565409.691896, 1586565409.693902
0.9773843811168245, 1.012290966156711, 1586565409.702021, 1586565409.704059
1.047197551196598, 1.099557428756428, 1586565409.712291, 1586565409.714404
1.151917306316258, 1.186823891356144, 1586565409.722264, 1586565409.724235
1.239183768915974, 1.274090353955861, 1586565409.733236, 1586565409.735289
1.32645023151569, 1.343903524035634, 1586565409.743087, 1586565409.745162
1.396263401595464, 1.43116998663535, 1586565409.752852, 1586565409.75495
1.48352986419518, 1.518436449235067, 1586565409.762672, 1586565409.764382
1.570796326794897, 1.58824961931484, 1586565409.772108, 1586565409.774099
1.64060949687467, 1.675516081914556, 1586565409.783178, 1586565409.785177
1.710422666954443, 1.745329251994329, 1586565409.79284, 1586565409.794843
1.797689129554159, 1.815142422074103, 1586565409.802855, 1586565409.804874
1.867502299633933, 1.902408884673819, 1586565409.812405, 1586565409.814753
1.937315469713706, 1.972222054753592, 1586565409.822381, 1586565409.82435
2.007128639793479, 2.042035224833366, 1586565409.833353, 1586565409.835358
2.094395102393195, 2.111848394913139, 1586565409.843112, 1586565409.845153
2.164208272472969, 2.181661564992912, 1586565409.852862, 1586565409.854942
2.234021442552742, 2.268928027592628, 1586565409.862903, 1586565409.86497
2.303834612632515, 2.338741197672401, 1586565409.872918, 1586565409.87495
2.373647782712288, 2.408554367752175, 1586565409.883628, 1586565409.88592
2.460914245312004, 2.495820830351891, 1586565409.893982, 1586565409.896122
2.530727415391778, 2.565634000431665, 1586565409.904052, 1586565409.906154
2.600540585471551, 2.635447170511438, 1586565409.914053, 1586565409.916046
2.670353755551324, 2.705260340591211, 1586565409.924333, 1586565409.926369
2.740166925631097, 2.775073510670984, 1586565409.935306, 1586565409.93748
2.827433388230814, 2.844886680750757, 1586565409.945082, 1586565409.947235
2.897246558310587, 2.914699850830531, 1586565409.954951, 1586565409.957115
2.96705972839036, 2.984513020910303, 1586565409.964784, 1586565409.966807
3.036872898470133, 3.07177948351002, 1586565409.974761, 1586565409.976803
3.106686068549907, 3.141592653589793, 1586565409.985675, 1586565409.987734
3.193952531149623, 3.228859116189509, 1586565409.995694, 1586565409.997837
3.263765701229397, 3.298672286269283, 1586565410.005817, 1586565410.007948
3.333578871309169, 3.368485456349056, 1586565410.016012, 1586565410.018094
3.420845333908886, 3.438298626428829, 1586565410.025888, 1586565410.027975
3.490658503988659, 3.525565089028546, 1586565410.037199, 1586565410.039155
3.560471674068432, 3.595378259108319, 1586565410.04606, 1586565410.048241
3.630284844148206, 3.665191429188092, 1586565410.057274, 1586565410.059215
3.700098014227978, 3.735004599267865, 1586565410.066072, 1586565410.068232
3.787364476827695, 3.804817769347638, 1586565410.075936, 1586565410.078014
3.857177646907468, 3.874630939427412, 1586565410.091853, 1586565410.093894
3.944444109507184, 3.996803987067014, 1586565410.102097, 1586565410.104099
4.049163864626845, 4.066617157146788, 1586565410.112375, 1586565410.114411
4.118977034706617, 4.136430327226561, 1586565410.122335, 1586565410.124333
4.188790204786391, 4.223696789826278, 1586565410.132334, 1586565410.135672
4.258603374866164, 4.310963252425994, 1586565410.143604, 1586565410.14579
4.34586983746588, 4.380776422505767, 1586565410.153939, 1586565410.155972
4.415683007545653, 4.450589592585541, 1586565410.164172, 1586565410.166192
4.50294947014537, 4.537856055185257, 1586565410.174073, 1586565410.176094
4.572762640225144, 4.60766922526503, 1586565410.184054, 1586565410.187314
4.642575810304916, 4.677482395344803, 1586565410.194921, 1586565410.197203
4.71238898038469, 4.76474885794452, 1586565410.204805, 1586565410.20698
4.782202150464463, 4.834562028024293, 1586565410.214777, 1586565410.21681
4.869468613064179, 4.904375198104066, 1586565410.224876, 1586565410.227238
4.939281783143953, 4.97418836818384, 1586565410.235066, 1586565410.238335
5.009094953223726, 5.061454830783555, 1586565410.246034, 1586565410.24809
