1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.647879236783424683e-01,-2.097235433061548082e-01,-1.623953326286976084e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.671656633697739536e-01,-2.106470441803513505e-01,-1.632562117643908906e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.671656633697739536e-01,-2.106470441803513505e-01,-1.632562117643908906e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.671656633697739536e-01,-2.106470441803513505e-01,-1.632562117643908906e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.671656633697739536e-01,-2.106470441803513505e-01,-1.632562117643908906e+00
1.671656633697739536e-01,-2.106470441803513505e-01,-1.632562117643908906e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.671656633697739536e-01,-2.106470441803513505e-01,-1.632562117643908906e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
1.644992967688705399e-01,-2.094871012207098759e-01,-1.622651483385382010e+00
