1.380000000000000115e-01,-4.259999999999999898e-01,-1.800000000000000044e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.259999999999999898e-01,-1.790000000000000036e+00
1.380000000000000115e-01,-4.249999999999999889e-01,-1.830000000000000071e+00
1.350000000000000089e-01,-4.229999999999999871e-01,-1.719999999999999973e+00
1.290000000000000036e-01,-4.189999999999999836e-01,-1.649999999999999911e+00
1.219999999999999973e-01,-4.129999999999999782e-01,-2.270000000000000018e+00
1.100000000000000006e-01,-4.050000000000000266e-01,1.679999999999999938e+00
1.049999999999999961e-01,-4.000000000000000222e-01,1.679999999999999938e+00
8.500000000000000611e-02,-3.970000000000000195e-01,1.729999999999999982e+00
7.399999999999999634e-02,-3.960000000000000187e-01,1.760000000000000009e+00
6.600000000000000311e-02,-3.950000000000000178e-01,1.780000000000000027e+00
4.700000000000000011e-02,-3.950000000000000178e-01,1.810000000000000053e+00
3.400000000000000244e-02,-3.970000000000000195e-01,1.820000000000000062e+00
2.500000000000000139e-02,-4.000000000000000222e-01,1.729999999999999982e+00
2.000000000000000042e-02,-4.010000000000000231e-01,1.620000000000000107e+00
1.299999999999999940e-02,-4.030000000000000249e-01,1.469999999999999973e+00
3.000000000000000062e-03,-4.050000000000000266e-01,1.110000000000000098e+00
-4.000000000000000083e-03,-4.079999999999999738e-01,-6.099999999999999867e-01
-1.400000000000000029e-02,-4.129999999999999782e-01,-9.599999999999999645e-01
-2.500000000000000139e-02,-4.189999999999999836e-01,-9.300000000000000488e-01
-2.900000000000000147e-02,-4.209999999999999853e-01,-9.200000000000000400e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.200000000000000400e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.200000000000000400e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.300000000000000488e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.300000000000000488e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.300000000000000488e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.300000000000000488e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.399999999999999467e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.399999999999999467e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.799999999999999822e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.699999999999999734e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.699999999999999734e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.699999999999999734e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.599999999999999645e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.599999999999999645e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.599999999999999645e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.599999999999999645e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.599999999999999645e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.599999999999999645e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.599999999999999645e-01
-2.999999999999999889e-02,-4.219999999999999862e-01,-9.599999999999999645e-01
