motor_1_path_rad, motor_2_path_rad, time_motor_1, time_motor_2
0, 0, 1586564298.205932, 1586564298.208255
0.0, 0.0, 1586564298.229652, 1586564298.231761
0.01745329251994329, 0.03490658503988659, 1586564298.259004, 1586564298.26109
0.1396263401595464, 0.1570796326794897, 1586564298.268562, 1586564298.271418
0.1919862177193762, 0.2094395102393195, 1586564298.278995, 1586564298.281494
0.2617993877991494, 0.2617993877991494, 1586564298.28967, 1586564298.292999
0.3316125578789226, 0.3490658503988659, 1586564298.301359, 1586564298.304928
0.4014257279586958, 0.4188790204786391, 1586564298.31182, 1586564298.315508
0.4886921905584122, 0.4886921905584122, 1586564298.33125, 1586564298.334394
0.6283185307179586, 0.6283185307179586, 1586564298.344045, 1586564298.346097
0.715584993317675, 0.7330382858376185, 1586564298.354939, 1586564298.357136
0.820304748437335, 0.8028514559173916, 1586564298.365407, 1586564298.367629
0.8901179185171079, 0.9075712110370514, 1586564298.376045, 1586564298.378368
0.9948376736367678, 0.9948376736367678, 1586564298.386458, 1586564298.388928
1.082104136236484, 1.082104136236484, 1586564298.398146, 1586564298.400409
1.169370598836201, 1.186823891356144, 1586564298.408386, 1586564298.410993
1.256637061435917, 1.274090353955861, 1586564298.418533, 1586564298.421158
1.343903524035634, 1.343903524035634, 1586564298.428901, 1586564298.431201
1.43116998663535, 1.43116998663535, 1586564298.438526, 1586564298.441093
1.500983156715123, 1.518436449235067, 1586564298.449379, 1586564298.451501
1.58824961931484, 1.58824961931484, 1586564298.458983, 1586564298.46122
1.658062789394613, 1.675516081914556, 1586564298.468539, 1586564298.471035
1.745329251994329, 1.745329251994329, 1586564298.478453, 1586564298.481044
1.815142422074103, 1.815142422074103, 1586564298.4884, 1586564298.49093
1.884955592153876, 1.902408884673819, 1586564298.49977, 1586564298.502213
1.972222054753592, 1.989675347273536, 1586564298.510262, 1586564298.512513
2.042035224833366, 2.059488517353309, 1586564298.520524, 1586564298.523388
2.111848394913139, 2.129301687433082, 1586564298.531419, 1586564298.534502
2.181661564992912, 2.216568150032799, 1586564298.541633, 1586564298.545961
2.268928027592628, 2.286381320112572, 1586564298.55446, 1586564298.556863
2.356194490192345, 2.373647782712288, 1586564298.565011, 1586564298.567162
2.426007660272118, 2.443460952792061, 1586564298.575252, 1586564298.577518
2.495820830351891, 2.513274122871834, 1586564298.585455, 1586564298.587761
2.565634000431665, 2.600540585471551, 1586564298.597466, 1586564298.599761
2.652900463031381, 2.687807048071268, 1586564298.608032, 1586564298.610395
2.740166925631097, 2.757620218151041, 1586564298.618374, 1586564298.620965
2.80998009571087, 2.844886680750757, 1586564298.628397, 1586564298.630977
2.879793265790644, 2.914699850830531, 1586564298.6385, 1586564298.641037
2.949606435870417, 2.984513020910303, 1586564298.649756, 1586564298.651846
3.036872898470133, 3.07177948351002, 1586564298.660102, 1586564298.662553
3.12413936106985, 3.141592653589793, 1586564298.67085, 1586564298.67409
3.193952531149623, 3.211405823669566, 1586564298.681587, 1586564298.684942
3.263765701229397, 3.298672286269283, 1586564298.691739, 1586564298.695171
3.351032163829113, 3.368485456349056, 1586564298.704192, 1586564298.706185
3.438298626428829, 3.473205211468716, 1586564298.714801, 1586564298.716905
3.525565089028546, 3.543018381548489, 1586564298.725177, 1586564298.727459
3.595378259108319, 3.612831551628262, 1586564298.74188, 1586564298.745428
3.700098014227978, 3.752457891787808, 1586564298.754889, 1586564298.756971
3.822271061867582, 3.839724354387525, 1586564298.765291, 1586564298.767495
3.892084231947355, 3.909537524467298, 1586564298.775393, 1586564298.777587
3.961897402027128, 3.979350694547071, 1586564298.785702, 1586564298.787937
4.049163864626845, 4.066617157146788, 1586564298.796379, 1586564298.798829
4.136430327226561, 4.136430327226561, 1586564298.808145, 1586564298.810453
4.206243497306335, 4.223696789826278, 1586564298.818394, 1586564298.821061
4.293509959906051, 4.310963252425994, 1586564298.828841, 1586564298.831213
4.363323129985823, 4.380776422505767, 1586564298.838971, 1586564298.841273
4.433136300065597, 4.450589592585541, 1586564298.848966, 1586564298.852299
4.520402762665313, 4.537856055185257, 1586564298.860468, 1586564298.863005
4.590215932745087, 4.625122517784973, 1586564298.871314, 1586564298.874511
4.677482395344803, 4.71238898038469, 1586564298.882895, 1586564298.885866
4.76474885794452, 4.799655442984406, 1586564298.894225, 1586564298.896341
4.834562028024293, 4.869468613064179, 1586564298.906026, 1586564298.908388
4.939281783143953, 4.956735075663896, 1586564298.916506, 1586564298.918942
5.009094953223726, 5.026548245743669, 1586564298.927449, 1586564298.929968
