motor_1_path_rad, motor_2_path_rad, time_motor_1, time_motor_2
0, 0, 1586568120.787353, 1586568120.790152
0.0, 0.0, 1586568120.810642, 1586568120.812792
0.01745329251994329, 0.03490658503988659, 1586568120.832705, 1586568120.835375
0.08726646259971648, 0.1221730476396031, 1586568120.860109, 1586568120.862507
0.2094395102393195, 0.2792526803190927, 1586568120.870411, 1586568120.872607
0.2617993877991494, 0.3490658503988659, 1586568120.880593, 1586568120.882662
0.3141592653589793, 0.4014257279586958, 1586568120.890443, 1586568120.892537
0.3665191429188092, 0.471238898038469, 1586568120.901658, 1586568120.903795
0.4188790204786391, 0.5410520681182422, 1586568120.911762, 1586568120.91407
0.4886921905584122, 0.6108652381980153, 1586568120.922097, 1586568120.924342
0.5410520681182422, 0.6981317007977318, 1586568120.932442, 1586568120.934691
0.6108652381980153, 0.7853981633974483, 1586568120.942632, 1586568120.944955
0.6632251157578452, 0.8552113334772214, 1586568120.952929, 1586568120.955641
0.7330382858376185, 0.9424777960769379, 1586568120.962772, 1586568120.965355
0.7853981633974483, 1.029744258676654, 1586568120.972654, 1586568120.974999
0.8552113334772214, 1.117010721276371, 1586568120.982657, 1586568120.984969
0.9075712110370514, 1.204277183876087, 1586568120.992708, 1586568120.995063
0.9773843811168245, 1.274090353955861, 1586568121.003662, 1586568121.005956
1.029744258676654, 1.361356816555577, 1586568121.012916, 1586568121.015452
1.099557428756428, 1.448623279155294, 1586568121.022668, 1586568121.024937
1.151917306316258, 1.518436449235067, 1586568121.032642, 1586568121.0353
1.221730476396031, 1.605702911834783, 1586568121.042587, 1586568121.044877
1.274090353955861, 1.675516081914556, 1586568121.05359, 1586568121.055907
1.32645023151569, 1.745329251994329, 1586568121.062916, 1586568121.065631
1.37881010907552, 1.815142422074103, 1586568121.072682, 1586568121.074974
1.43116998663535, 1.902408884673819, 1586568121.082636, 1586568121.08495
1.500983156715123, 1.972222054753592, 1586568121.092613, 1586568121.094939
1.553343034274953, 2.042035224833366, 1586568121.10377, 1586568121.111421
1.605702911834783, 2.111848394913139, 1586568121.119644, 1586568121.12164
1.6929693744345, 2.234021442552742, 1586568121.129834, 1586568121.131848
1.745329251994329, 2.303834612632515, 1586568121.139845, 1586568121.141999
1.797689129554159, 2.373647782712288, 1586568121.149819, 1586568121.152909
1.850049007113989, 2.478367537831948, 1586568121.161875, 1586568121.164313
1.919862177193762, 2.565634000431665, 1586568121.172486, 1586568121.174766
1.989675347273536, 2.635447170511438, 1586568121.182642, 1586568121.184965
2.042035224833366, 2.705260340591211, 1586568121.1926, 1586568121.19491
2.094395102393195, 2.775073510670984, 1586568121.203759, 1586568121.206112
2.146754979953025, 2.8623399732707, 1586568121.213545, 1586568121.215909
2.199114857512855, 2.914699850830531, 1586568121.222854, 1586568121.225431
2.251474735072685, 3.001966313430247, 1586568121.232617, 1586568121.234871
2.303834612632515, 3.07177948351002, 1586568121.242553, 1586568121.244807
2.373647782712288, 3.141592653589793, 1586568121.25375, 1586568121.256211
2.426007660272118, 3.228859116189509, 1586568121.263375, 1586568121.265732
2.478367537831948, 3.28121899374934, 1586568121.272817, 1586568121.275417
2.530727415391778, 3.351032163829113, 1586568121.282639, 1586568121.284957
2.583087292951608, 3.438298626428829, 1586568121.292612, 1586568121.294889
2.652900463031381, 3.508111796508603, 1586568121.303708, 1586568121.306044
2.687807048071268, 3.577924966588375, 1586568121.313324, 1586568121.315665
2.757620218151041, 3.665191429188092, 1586568121.32275, 1586568121.325373
2.80998009571087, 3.735004599267865, 1586568121.332654, 1586568121.334944
2.8623399732707, 3.804817769347638, 1586568121.342734, 1586568121.345035
2.914699850830531, 3.874630939427412, 1586568121.352594, 1586568121.355914
2.96705972839036, 3.944444109507184, 1586568121.362932, 1586568121.365606
3.036872898470133, 4.031710572106902, 1586568121.372737, 1586568121.37502
3.089232776029963, 4.101523742186674, 1586568121.382578, 1586568121.38501
3.141592653589793, 4.171336912266447, 1586568121.392557, 1586568121.394834
3.193952531149623, 4.241150082346221, 1586568121.402613, 1586568121.406037
3.246312408709453, 4.310963252425994, 1586568121.412976, 1586568121.415656
3.298672286269283, 4.39822971502571, 1586568121.422717, 1586568121.425009
3.368485456349056, 4.468042885105484, 1586568121.432675, 1586568121.43496
3.420845333908886, 4.537856055185257, 1586568121.442608, 1586568121.444857
3.473205211468716, 4.60766922526503, 1586568121.452589, 1586568121.455918
3.525565089028546, 4.677482395344803, 1586568121.462854, 1586568121.465481
3.577924966588375, 4.76474885794452, 1586568121.472786, 1586568121.475687
3.630284844148206, 4.834562028024293, 1586568121.482963, 1586568121.485791
3.700098014227978, 4.904375198104066, 1586568121.493301, 1586568121.495689
3.752457891787808, 4.97418836818384, 1586568121.502812, 1586568121.508936
3.804817769347638, 5.044001538263612, 1586568121.517429, 1586568121.520291
3.874630939427412, 5.166174585903216, 1586568121.527624, 1586568121.530489
3.944444109507184, 5.235987755982989, 1586568121.538827, 1586568121.540818
3.979350694547071, 5.323254218582705, 1586568121.548896, 1586568121.550858
4.049163864626845, 5.393067388662478, 1586568121.560198, 1586568121.562358
4.118977034706617, 5.480333851262194, 1586568121.570382, 1586568121.572516
4.171336912266447, 5.550147021341968, 1586568121.580409, 1586568121.582529
4.223696789826278, 5.619960191421741, 1586568121.590366, 1586568121.592501
4.293509959906051, 5.707226654021458, 1586568121.600646, 1586568121.602771
4.34586983746588, 5.777039824101231, 1586568121.611656, 1586568121.613807
4.39822971502571, 5.846852994181003, 1586568121.621803, 1586568121.624016
4.450589592585541, 5.916666164260777, 1586568121.631774, 1586568121.633989
4.50294947014537, 6.003932626860493, 1586568121.641703, 1586568121.644051
4.5553093477052, 6.073745796940266, 1586568121.651844, 1586568121.654186
4.60766922526503, 6.14355896702004, 1586568121.662855, 1586568121.665461
4.677482395344803, 6.230825429619756, 1586568121.672662, 1586568121.674978
4.729842272904633, 6.300638599699529, 1586568121.682646, 1586568121.684986
4.782202150464463, 6.370451769779303, 1586568121.692642, 1586568121.694957
4.852015320544236, 6.440264939859076, 1586568121.702627, 1586568121.704894
4.904375198104066, 6.527531402458793, 1586568121.713669, 1586568121.715942
4.956735075663896, 6.597344572538566, 1586568121.722909, 1586568121.725436
5.009094953223726, 6.667157742618339, 1586568121.73278, 1586568121.735363
5.061454830783555, 6.736970912698112, 1586568121.742692, 1586568121.745001
5.113814708343385, 6.806784082777884, 1586568121.752614, 1586568121.754919
5.166174585903216, 6.876597252857658, 1586568121.763944, 1586568121.766214
5.218534463463045, 6.963863715457374, 1586568121.773337, 1586568121.775774
5.270894341022875, 7.033676885537147, 1586568121.782898, 1586568121.785488
5.340707511102648, 7.103490055616922, 1586568121.792698, 1586568121.79534
5.375614096142535, 7.173303225696695, 1586568121.802649, 1586568121.80499
5.445427266222308, 7.243116395776467, 1586568121.813802, 1586568121.816115
5.497787143782138, 7.330382858376185, 1586568121.823366, 1586568121.825717
5.550147021341968, 7.382742735936014, 1586568121.832827, 1586568121.835428
5.602506898901797, 7.47000919853573, 1586568121.842661, 1586568121.844941
5.654866776461628, 7.539822368615503, 1586568121.85262, 1586568121.854923
5.707226654021458, 7.609635538695276, 1586568121.863694, 1586568121.865985
5.759586531581287, 7.67944870877505, 1586568121.873292, 1586568121.875651
5.829399701661061, 7.749261878854823, 1586568121.882748, 1586568121.885337
5.88175957922089, 7.83652834145454, 1586568121.892584, 1586568121.894838
5.934119456780721, 7.906341511534313, 1586568121.902568, 1586568121.904965
5.986479334340551, 7.976154681614086, 1586568121.917672, 1586568121.920552
6.073745796940266, 8.09832772925369, 1586568121.928798, 1586568121.930803
6.126105674500097, 8.168140899333462, 1586568121.939033, 1586568121.940983
6.178465552059927, 8.237954069413234, 1586568121.948934, 1586568121.950902
6.2482787221397, 8.307767239493009, 1586568121.959388, 1586568121.961403
6.300638599699529, 8.395033702092725, 1586568121.969442, 1586568121.971425
6.35299847725936, 8.464846872172497, 1586568121.979064, 1586568121.981011
6.40535835481919, 8.534660042252272, 1586568121.988997, 1586568121.990957
6.457718232379019, 8.604473212332046, 1586568121.999331, 1586568122.001376
6.527531402458793, 8.674286382411818, 1586568122.009362, 1586568122.011352
6.579891280018622, 8.761552845011535, 1586568122.020246, 1586568122.02241
6.632251157578453, 8.848819307611251, 1586568122.030454, 1586568122.032572
