motor_1_path_rad, motor_2_path_rad, time_motor_1, time_motor_2
0, 0, 1586568891.17101, 1586568891.172929
0.0, 0.0, 1586568891.19347, 1586568891.19574
0.01745329251994329, 0.03490658503988659, 1586568891.220113, 1586568891.222116
0.08726646259971648, 0.1396263401595464, 1586568891.24259, 1586568891.244967
0.1745329251994329, 0.2617993877991494, 1586568891.26421, 1586568891.266493
0.2792526803190927, 0.4014257279586958, 1586568891.286351, 1586568891.289785
0.4014257279586958, 0.5410520681182422, 1586568891.312194, 1586568891.314422
0.5585053606381854, 0.7504915783575616, 1586568891.322628, 1586568891.324898
0.6108652381980153, 0.820304748437335, 1586568891.332641, 1586568891.336113
0.6806784082777884, 0.9075712110370514, 1586568891.3435, 1586568891.345748
0.7330382858376185, 0.9948376736367678, 1586568891.353274, 1586568891.355501
0.8028514559173916, 1.082104136236484, 1586568891.36287, 1586568891.365446
0.8726646259971648, 1.151917306316258, 1586568891.372691, 1586568891.374972
0.9424777960769379, 1.239183768915974, 1586568891.382689, 1586568891.386035
0.9948376736367678, 1.32645023151569, 1586568891.393363, 1586568891.395667
1.064650843716541, 1.413716694115407, 1586568891.402852, 1586568891.405663
1.117010721276371, 1.48352986419518, 1586568891.412789, 1586568891.415377
1.186823891356144, 1.570796326794897, 1586568891.422711, 1586568891.424927
1.256637061435917, 1.658062789394613, 1586568891.432618, 1586568891.434837
1.308996938995747, 1.727875959474386, 1586568891.443294, 1586568891.445708
1.361356816555577, 1.815142422074103, 1586568891.452892, 1586568891.455387
1.43116998663535, 1.884955592153876, 1586568891.462657, 1586568891.464848
1.48352986419518, 1.972222054753592, 1586568891.472614, 1586568891.474866
1.53588974175501, 2.042035224833366, 1586568891.482567, 1586568891.484758
1.58824961931484, 2.111848394913139, 1586568891.492732, 1586568891.494983
1.64060949687467, 2.181661564992912, 1586568891.502658, 1586568891.504928
1.6929693744345, 2.251474735072685, 1586568891.512619, 1586568891.514829
1.745329251994329, 2.338741197672401, 1586568891.522624, 1586568891.524831
1.815142422074103, 2.408554367752175, 1586568891.532745, 1586568891.53503
1.850049007113989, 2.478367537831948, 1586568891.543506, 1586568891.545769
1.919862177193762, 2.548180707911721, 1586568891.553366, 1586568891.555704
1.972222054753592, 2.617993877991494, 1586568891.562881, 1586568891.56563
2.024581932313422, 2.687807048071268, 1586568891.573362, 1586568891.575801
2.076941809873252, 2.757620218151041, 1586568891.583292, 1586568891.58564
2.129301687433082, 2.827433388230814, 1586568891.593762, 1586568891.596062
2.181661564992912, 2.897246558310587, 1586568891.603467, 1586568891.605754
2.234021442552742, 2.984513020910303, 1586568891.613405, 1586568891.620502
2.286381320112572, 3.054326190990076, 1586568891.628821, 1586568891.630772
2.373647782712288, 3.159045946109736, 1586568891.639329, 1586568891.642267
2.443460952792061, 3.246312408709453, 1586568891.650473, 1586568891.652555
2.495820830351891, 3.316125578789226, 1586568891.660431, 1586568891.66252
2.548180707911721, 3.403392041388942, 1586568891.670439, 1586568891.672495
2.617993877991494, 3.473205211468716, 1586568891.680371, 1586568891.682425
2.670353755551324, 3.543018381548489, 1586568891.691475, 1586568891.693591
2.722713633111154, 3.612831551628262, 1586568891.701393, 1586568891.703484
2.775073510670984, 3.682644721708035, 1586568891.711543, 1586568891.713621
2.827433388230814, 3.752457891787808, 1586568891.72143, 1586568891.723486
2.897246558310587, 3.822271061867582, 1586568891.731425, 1586568891.733486
2.949606435870417, 3.909537524467298, 1586568891.742136, 1586568891.744316
3.001966313430247, 3.996803987067014, 1586568891.752359, 1586568891.754555
