motor_1_path_rad, motor_2_path_rad, time_motor_1, time_motor_2
0, 0, 1586565282.066228, 1586565282.068335
0.0, 0.0, 1586565282.089079, 1586565282.091893
0.01745329251994329, 0.01745329251994329, 1586565282.112218, 1586565282.114259
0.1221730476396031, 0.1221730476396031, 1586565282.135312, 1586565282.137781
0.2443460952792061, 0.2443460952792061, 1586565282.167279, 1586565282.169886
0.4537856055185257, 0.4537856055185257, 1586565282.177739, 1586565282.181877
0.5410520681182422, 0.5235987755982988, 1586565282.188829, 1586565282.191798
0.6108652381980153, 0.5934119456780721, 1586565282.198847, 1586565282.201708
0.6981317007977318, 0.6632251157578452, 1586565282.208849, 1586565282.211727
0.767944870877505, 0.7504915783575616, 1586565282.218771, 1586565282.221632
0.8552113334772214, 0.820304748437335, 1586565282.228112, 1586565282.232316
0.9250245035569947, 0.9250245035569947, 1586565282.239159, 1586565282.242279
1.012290966156711, 1.012290966156711, 1586565282.249296, 1586565282.252162
1.099557428756428, 1.099557428756428, 1586565282.259118, 1586565282.261996
1.169370598836201, 1.169370598836201, 1586565282.268937, 1586565282.271754
1.256637061435917, 1.256637061435917, 1586565282.278794, 1586565282.28277
1.343903524035634, 1.361356816555577, 1586565282.289231, 1586565282.292298
1.43116998663535, 1.448623279155294, 1586565282.299157, 1586565282.302239
1.500983156715123, 1.518436449235067, 1586565282.309106, 1586565282.311932
1.58824961931484, 1.58824961931484, 1586565282.318831, 1586565282.321678
1.658062789394613, 1.658062789394613, 1586565282.328631, 1586565282.331001
1.727875959474386, 1.745329251994329, 1586565282.339154, 1586565282.342044
1.815142422074103, 1.815142422074103, 1586565282.349041, 1586565282.351855
1.884955592153876, 1.884955592153876, 1586565282.358741, 1586565282.361764
1.954768762233649, 1.972222054753592, 1586565282.368762, 1586565282.371626
2.024581932313422, 2.042035224833366, 1586565282.378133, 1586565282.380402
2.094395102393195, 2.111848394913139, 1586565282.389183, 1586565282.392024
2.164208272472969, 2.181661564992912, 1586565282.399007, 1586565282.401826
2.251474735072685, 2.251474735072685, 1586565282.408856, 1586565282.411684
2.321287905152458, 2.338741197672401, 1586565282.418661, 1586565282.421811
2.391101075232231, 2.408554367752175, 1586565282.428804, 1586565282.431636
2.460914245312004, 2.478367537831948, 1586565282.438837, 1586565282.441772
2.530727415391778, 2.548180707911721, 1586565282.448802, 1586565282.451712
2.600540585471551, 2.617993877991494, 1586565282.458861, 1586565282.461736
2.670353755551324, 2.687807048071268, 1586565282.468817, 1586565282.471704
2.757620218151041, 2.757620218151041, 1586565282.478755, 1586565282.481803
2.827433388230814, 2.844886680750757, 1586565282.489827, 1586565282.492836
2.914699850830531, 2.914699850830531, 1586565282.499205, 1586565282.502195
2.96705972839036, 2.984513020910303, 1586565282.509177, 1586565282.512047
3.036872898470133, 3.054326190990076, 1586565282.51907, 1586565282.521877
3.12413936106985, 3.12413936106985, 1586565282.528852, 1586565282.531678
3.193952531149623, 3.193952531149623, 1586565282.5398, 1586565282.542836
3.28121899374934, 3.28121899374934, 1586565282.549751, 1586565282.552706
3.351032163829113, 3.351032163829113, 1586565282.564192, 1586565282.566281
3.420845333908886, 3.455751918948773, 1586565282.574285, 1586565282.576384
3.543018381548489, 3.525565089028546, 1586565282.584311, 1586565282.587647
3.612831551628262, 3.630284844148206, 1586565282.595428, 1586565282.597683
3.700098014227978, 3.700098014227978, 1586565282.605326, 1586565282.607574
3.752457891787808, 3.769911184307752, 1586565282.615297, 1586565282.617489
3.839724354387525, 3.822271061867582, 1586565282.624836, 1586565282.626971
3.909537524467298, 3.892084231947355, 1586565282.634379, 1586565282.637782
3.979350694547071, 3.979350694547071, 1586565282.645565, 1586565282.647697
4.066617157146788, 4.066617157146788, 1586565282.65537, 1586565282.657546
