robot_position_x, robot_position_y, robot_orientation
0.0, 0.0, 1.570796326794897
-9.950808207741014e-05, 0.02443440690754638, 1.574868761716217
-9.950808207741003e-05, 0.1466074545471494, 1.570796326794897
-9.950808207740977e-05, 0.4398227688821968, 1.570796326794897
0.001393113149083745, 0.8063388724953924, 1.566723891873576
0.003582290954786771, 1.343895824461413, 1.566723891873576
0.005771468760489798, 1.881452776427433, 1.566723891873576
0.005771468760489799, 2.15023348123456, 1.570796326794897
0.0057714687604898, 2.394579576513766, 1.570796326794897
0.006866057663341313, 2.663358052496776, 1.566723891873576
0.006866057663341315, 2.932138757303902, 1.570796326794897
0.007761630402038011, 3.15204841947182, 1.566723891873576
0.007761630402038011, 3.371959905223105, 1.570796326794897
0.007761630402038014, 3.665175219558153, 1.570796326794897
0.007761630402038015, 3.909521314837359, 1.570796326794897
0.007761630402038016, 4.104998191060725, 1.570796326794897
0.007761630402038016, 4.349344286339932, 1.570796326794897
0.006866057663341315, 4.569253948507848, 1.574868761716217
0.005870976842567199, 4.813598017583312, 1.574868761716217
0.00507491218594792, 5.009073272843683, 1.574868761716217
0.00507491218594792, 5.228984758594969, 1.570796326794897
0.004179339447251228, 5.448894420762886, 1.574868761716217
0.003383274790631936, 5.644369676023257, 1.574868761716217
0.002388193969857822, 5.888713745098721, 1.574868761716217
0.001393113149083708, 6.133057814174184, 1.574868761716217
0.0005970484924644147, 6.328533069434555, 1.574868761716217
-0.0003980323283096992, 6.572877138510019, 1.574868761716217
-0.002189162952894959, 6.792781329958075, 1.578941196637537
-0.003084735691591642, 7.012690992125993, 1.574868761716217
-0.003880800348210915, 7.208166247386364, 1.574868761716217
-0.004676865004830184, 7.403641502646734, 1.574868761716217
-0.005870961989759121, 7.696854385537291, 1.574868761716217
-0.008856138439874554, 7.941182245184439, 1.583013631558857
-0.01064726906445983, 8.161086436632496, 1.578941196637537
-0.01223938517520225, 8.356556829030769, 1.578941196637537
-0.01422953031363034, 8.600894819528609, 1.578941196637537
-0.01582164642437278, 8.796365211926881, 1.578941196637537
-0.01691623532722427, 9.065143687909892, 1.574868761716217
-0.01771229998384357, 9.260618943170263, 1.574868761716217
-0.02029948866380004, 9.578258330817455, 1.578941196637537
-0.02298614746890395, 9.798153404499891, 1.583013631558857
-0.02398122828967803, 10.04249747357535, 1.574868761716217
-0.02577235891426329, 10.26240166502341, 1.578941196637537
-0.02776250405269135, 10.50673965552125, 1.578941196637537
-0.02975264919111942, 10.75107764601909, 1.578941196637537
-0.0324393079962233, 10.97097271970153, 1.583013631558857
-0.03482744915631566, 11.16643500741924, 1.583013631558857
-0.03582252997708975, 11.41077907649471, 1.574868761716217
-0.03880770642720517, 11.65510693614186, 1.583013631558857
-0.04298695345736681, 11.99716593964786, 1.583013631558857
-0.0447780840819521, 12.21707013109592, 1.578941196637537
-0.04637020019269457, 12.4125405234942, 1.578941196637537
-0.04746478909554613, 12.6813189994772, 1.574868761716217
-0.0482608537521654, 12.87679425473758, 1.574868761716217
-0.04925593457293953, 13.12113832381304, 1.574868761716217
-0.05104706519752478, 13.34104251526109, 1.578941196637537
-0.05373372400262868, 13.56093758894353, 1.583013631558857
-0.05552485462721396, 13.78084178039158, 1.578941196637537
-0.05642042736591064, 14.0007514425595, 1.574868761716217
-0.05741550818668477, 14.24509551163496, 1.574868761716217
-0.05920663881127002, 14.46499970308302, 1.578941196637537
-0.06079875492201249, 14.66047009548129, 1.578941196637537
-0.06169432766070921, 14.88037975764921, 1.574868761716217
-0.0624903923173285, 15.07585501290959, 1.574868761716217
-0.06348547313810258, 15.32019908198505, 1.574868761716217
-0.06428153779472185, 15.51567433724542, 1.574868761716217
-0.06647069744699275, 15.78444612679304, 1.578941196637537
-0.06806281355773516, 15.97991651919132, 1.578941196637537
-0.07005295869616322, 16.22425450968916, 1.578941196637537
-0.07164507480690564, 16.41972490208743, 1.578941196637537
-0.07254064754560229, 16.63963456425535, 1.574868761716217
-0.07353572836637639, 16.88397863333081, 1.574868761716217
-0.07433179302299562, 17.07945388859118, 1.574868761716217
-0.07652095267526652, 17.34822567813881, 1.578941196637537
-0.07811306878600894, 17.54369607053708, 1.578941196637537
-0.08050124295212258, 17.83690165913449, 1.578941196637537
-0.08249138809055069, 18.08123964963233, 1.578941196637537
-0.08517804689565461, 18.30113472331476, 1.583013631558857
-0.08617312771642876, 18.54547879239022, 1.574868761716217
-0.08716820853720289, 18.78982286146569, 1.574868761716217
-0.08796427319382222, 18.98529811672606, 1.574868761716217
-0.08975540381840743, 19.20520230817412, 1.578941196637537
-0.09065097655710417, 19.42511197034204, 1.574868761716217
-0.0924421071816894, 19.64501616179009, 1.578941196637537
-0.09443225232011743, 19.88935415228793, 1.578941196637537
-0.09532782505881407, 20.10926381445585, 1.574868761716217
-0.09711895568339935, 20.3291680059039, 1.578941196637537
-0.09821354458625091, 20.59794648188691, 1.574868761716217
-0.09900960924287022, 20.79342173714728, 1.574868761716217
-0.09980567389948945, 20.98889699240766, 1.574868761716217
-0.1006017385561087, 21.18437224766803, 1.574868761716217
-0.1023928691806939, 21.40427643911609, 1.578941196637537
-0.1023928691806939, 21.64862253439529, 1.570796326794897
-0.1032884419193906, 21.86853219656321, 1.574868761716217
-0.1040845065760099, 22.06400745182358, 1.574868761716217
-0.1048805712326291, 22.25948270708395, 1.574868761716217
-0.1058756520534033, 22.50382677615942, 1.574868761716217
-0.1058756520534033, 22.7237382619107, 1.570796326794897
-0.1067712247921, 22.94364792407861, 1.574868761716217
-0.1067712247921, 23.1635594098299, 1.570796326794897
-0.108761369930528, 23.40789740032774, 1.578941196637537
-0.1096569426692247, 23.62780706249566, 1.574868761716217
-0.110453007325844, 23.82328231775602, 1.574868761716217
-0.1114480881466182, 24.0676263868315, 1.574868761716217
-0.1122441528032375, 24.26310164209186, 1.574868761716217
-0.1130402174598568, 24.45857689735223, 1.574868761716217
-0.1140352982806309, 24.70292096642769, 1.574868761716217
-0.1148313629372503, 24.89839622168807, 1.574868761716217
-0.1166224935618355, 25.11830041313613, 1.578941196637537
-0.1175180663005322, 25.33821007530404, 1.574868761716217
-0.1183141309571516, 25.53368533056442, 1.574868761716217
-0.1193092117779257, 25.77802939963988, 1.574868761716217
-0.1207023249270095, 26.12011109634553, 1.574868761716217
-0.1214983895836288, 26.3155863516059, 1.574868761716217
-0.1224934704044029, 26.55993042068136, 1.574868761716217
-0.1232895350610222, 26.75540567594173, 1.574868761716217
-0.1250806656856076, 26.97530986738979, 1.578941196637537
-0.12667278179635, 27.17078025978807, 1.578941196637537
-0.1282648979070925, 27.36625065218634, 1.578941196637537
-0.1291604706457892, 27.58616031435425, 1.574868761716217
-0.1301555514665633, 27.83050438342972, 1.574868761716217
-0.1319466820911485, 28.05040857487777, 1.578941196637537
-0.1339368272295766, 28.29474656537561, 1.578941196637537
-0.1355289433403191, 28.49021695777388, 1.578941196637537
-0.138215602145423, 28.71011203145632, 1.583013631558857
-0.1400067327700082, 28.93001622290437, 1.578941196637537
-0.1411013216728598, 29.19879469888738, 1.574868761716217
-0.141897386329479, 29.39426995414776, 1.574868761716217
-0.1436885169540642, 29.61417414559581, 1.578941196637537
-0.1456786620924923, 29.85851213609365, 1.578941196637537
-0.1476688072309203, 30.10285012659149, 1.578941196637537
-0.1487633961337718, 30.37162860257451, 1.574868761716217
-0.149559460790391, 30.56710385783488, 1.574868761716217
-0.1513505914149763, 30.78700804928293, 1.578941196637537
-0.1532412449744472, 31.25126178052631, 1.574868761716217
-0.1540373096310664, 31.44673703578668, 1.574868761716217
-0.1552314066159952, 31.73994991867724, 1.574868761716217
-0.1552314066159952, 31.95986140442853, 1.570796326794897
-0.1561269793546919, 32.17977106659644, 1.574868761716217
-0.157122060175466, 32.42411513567191, 1.574868761716217
-0.1589131908000513, 32.64401932711996, 1.578941196637537
-0.1609033359384792, 32.88835731761781, 1.578941196637536
-0.1617989086771759, 33.10826697978573, 1.574868761716217
-0.1627939894979501, 33.35261104886119, 1.574868761716217
-0.1637890703187242, 33.59695511793666, 1.574868761716217
-0.1645851349753435, 33.79243037319703, 1.574868761716217
-0.1655802157961177, 34.0367744422725, 1.574868761716217
-0.1665752966168917, 34.28111851134796, 1.574868761716217
-0.1677693936018207, 34.57433139423852, 1.574868761716217
-0.1703565822817773, 34.89197078188572, 1.578941196637537
-0.1714511711846287, 35.16074925786873, 1.574868761716217
-0.1736403308368997, 35.42952104741635, 1.578941196637537
-0.1745359035755965, 35.64943070958427, 1.574868761716217
-0.1763270342001818, 35.86933490103232, 1.578941196637537
-0.1796107282953088, 36.13809554664418, 1.583013631558857
-0.1814018589198941, 36.35799973809224, 1.578941196637537
-0.1824964478227456, 36.62677821407525, 1.574868761716217
-0.1834915286435196, 36.87112228315071, 1.574868761716217
-0.185282659268105, 37.09102647459877, 1.578941196637537
-0.1861782320068016, 37.31093613676669, 1.574868761716217
-0.1879693626313868, 37.53084032821475, 1.578941196637537
-0.1888649353700835, 37.75074999038267, 1.574868761716217
