motor_1_path_rad, motor_2_path_rad, time_motor_1, time_motor_2
0, 0, 1586567025.899466, 1586567025.901436
0.0, 0.0, 1586567025.922886, 1586567025.925045
0.01745329251994329, 0.01745329251994329, 1586567025.945611, 1586567025.94946
0.1221730476396031, 0.1047197551196598, 1586567025.970779, 1586567025.973299
0.2443460952792061, 0.2094395102393195, 1586567025.999811, 1586567026.002952
0.4188790204786391, 0.3490658503988659, 1586567026.023865, 1586567026.026475
0.5934119456780721, 0.471238898038469, 1586567026.052436, 1586567026.054302
0.820304748437335, 0.6283185307179586, 1586567026.061963, 1586567026.06385
0.8901179185171079, 0.6981317007977318, 1586567026.07191, 1586567026.073815
0.9773843811168245, 0.7504915783575616, 1586567026.081758, 1586567026.083772
1.064650843716541, 0.820304748437335, 1586567026.09235, 1586567026.093936
1.134464013796314, 0.8726646259971648, 1586567026.102874, 1586567026.104767
1.221730476396031, 0.9424777960769379, 1586567026.112673, 1586567026.114532
1.308996938995747, 0.9948376736367678, 1586567026.122378, 1586567026.123967
1.37881010907552, 1.064650843716541, 1586567026.131773, 1586567026.133897
1.466076571675237, 1.134464013796314, 1586567026.141773, 1586567026.143781
1.553343034274953, 1.186823891356144, 1586567026.153096, 1586567026.155213
1.658062789394613, 1.256637061435917, 1586567026.162902, 1586567026.164871
1.727875959474386, 1.308996938995747, 1586567026.172655, 1586567026.174673
1.797689129554159, 1.37881010907552, 1586567026.182626, 1586567026.184494
1.884955592153876, 1.43116998663535, 1586567026.19233, 1586567026.193945
1.954768762233649, 1.48352986419518, 1586567026.202893, 1586567026.204874
2.042035224833366, 1.553343034274953, 1586567026.212811, 1586567026.214677
2.111848394913139, 1.605702911834783, 1586567026.22282, 1586567026.224738
2.181661564992912, 1.658062789394613, 1586567026.232669, 1586567026.234564
2.268928027592628, 1.710422666954443, 1586567026.242515, 1586567026.244461
2.338741197672401, 1.762782544514273, 1586567026.252365, 1586567026.255375
2.408554367752175, 1.832595714594046, 1586567026.263683, 1586567026.265872
2.495820830351891, 1.884955592153876, 1586567026.273948, 1586567026.276514
2.565634000431665, 1.937315469713706, 1586567026.283869, 1586567026.286524
2.635447170511438, 1.989675347273536, 1586567026.293854, 1586567026.29649
2.705260340591211, 2.042035224833366, 1586567026.305156, 1586567026.307507
2.775073510670984, 2.111848394913139, 1586567026.314953, 1586567026.317169
2.844886680750757, 2.164208272472969, 1586567026.32438, 1586567026.326629
2.914699850830531, 2.199114857512855, 1586567026.334359, 1586567026.336624
2.984513020910303, 2.268928027592628, 1586567026.343863, 1586567026.346551
3.054326190990076, 2.321287905152458, 1586567026.355215, 1586567026.357277
3.12413936106985, 2.391101075232231, 1586567026.364407, 1586567026.366646
3.193952531149623, 2.426007660272118, 1586567026.37395, 1586567026.381538
3.263765701229397, 2.513274122871834, 1586567026.389616, 1586567026.391986
3.368485456349056, 2.565634000431665, 1586567026.399937, 1586567026.402418
3.455751918948773, 2.635447170511438, 1586567026.411227, 1586567026.413282
3.543018381548489, 2.687807048071268, 1586567026.420919, 1586567026.422883
3.612831551628262, 2.740166925631097, 1586567026.430659, 1586567026.4326
3.682644721708035, 2.792526803190927, 1586567026.440603, 1586567026.44257
3.752457891787808, 2.844886680750757, 1586567026.450544, 1586567026.452551
3.822271061867582, 2.897246558310587, 1586567026.461303, 1586567026.463304
3.909537524467298, 2.96705972839036, 1586567026.471191, 1586567026.473208
3.979350694547071, 3.01941960595019, 1586567026.480947, 1586567026.483138
4.049163864626845, 3.089232776029963, 1586567026.490731, 1586567026.492671
4.118977034706617, 3.12413936106985, 1586567026.50056, 1586567026.502539
4.188790204786391, 3.17649923862968, 1586567026.511346, 1586567026.513371
4.276056667386107, 3.246312408709453, 1586567026.521296, 1586567026.523299
4.34586983746588, 3.298672286269283, 1586567026.531326, 1586567026.533359
4.415683007545653, 3.351032163829113, 1586567026.541302, 1586567026.543337
4.485496177625427, 3.403392041388942, 1586567026.551295, 1586567026.553336
4.572762640225144, 3.473205211468716, 1586567026.562581, 1586567026.564498
4.642575810304916, 3.525565089028546, 1586567026.572504, 1586567026.574365
4.71238898038469, 3.577924966588375, 1586567026.58178, 1586567026.583765
4.799655442984406, 3.630284844148206, 1586567026.591695, 1586567026.593684
4.869468613064179, 3.682644721708035, 1586567026.601525, 1586567026.603593
4.939281783143953, 3.752457891787808, 1586567026.612821, 1586567026.615001
5.009094953223726, 3.804817769347638, 1586567026.622722, 1586567026.624571
5.096361415823442, 3.857177646907468, 1586567026.632508, 1586567026.634558
5.166174585903216, 3.909537524467298, 1586567026.642538, 1586567026.64456
5.235987755982989, 3.961897402027128, 1586567026.652839, 1586567026.654864
5.323254218582705, 4.014257279586958, 1586567026.66345, 1586567026.665587
5.393067388662478, 4.084070449666731, 1586567026.673587, 1586567026.675717
5.480333851262194, 4.136430327226561, 1586567026.683685, 1586567026.685837
5.550147021341968, 4.206243497306335, 1586567026.693987, 1586567026.696558
5.619960191421741, 4.258603374866164, 1586567026.703835, 1586567026.705974
5.689773361501514, 4.310963252425994, 1586567026.715007, 1586567026.717105
5.777039824101231, 4.363323129985823, 1586567026.724426, 1586567026.72669
5.846852994181003, 4.415683007545653, 1586567026.733831, 1586567026.736509
5.916666164260777, 4.468042885105484, 1586567026.743966, 1586567026.746483
5.986479334340551, 4.520402762665313, 1586567026.754011, 1586567026.756628
6.073745796940266, 4.572762640225144, 1586567026.765321, 1586567026.767364
6.161012259539983, 4.642575810304916, 1586567026.774427, 1586567026.781741
6.213372137099814, 4.729842272904633, 1586567026.78978, 1586567026.792304
6.335545184739416, 4.782202150464463, 1586567026.7998, 1586567026.802323
6.40535835481919, 4.834562028024293, 1586567026.809811, 1586567026.813131
6.475171524898963, 4.886921905584122, 1586567026.820728, 1586567026.822679
6.562437987498679, 4.939281783143953, 1586567026.830652, 1586567026.832591
6.632251157578453, 4.991641660703783, 1586567026.84054, 1586567026.842519
6.702064327658225, 5.061454830783555, 1586567026.849967, 1586567026.852338
6.771877497737998, 5.113814708343385, 1586567026.859881, 1586567026.862267
6.841690667817772, 5.166174585903216, 1586567026.870914, 1586567026.873045
6.911503837897546, 5.235987755982989, 1586567026.880716, 1586567026.882658
6.998770300497261, 5.270894341022875, 1586567026.890489, 1586567026.892478
7.068583470577034, 5.323254218582705, 1586567026.899934, 1586567026.902393
7.138396640656808, 5.393067388662478, 1586567026.909949, 1586567026.912371
7.208209810736581, 5.445427266222308, 1586567026.921362, 1586567026.923366
7.295476273336297, 5.497787143782138, 1586567026.931488, 1586567026.933478
7.365289443416071, 5.567600313861911, 1586567026.941434, 1586567026.94347
7.452555906015788, 5.619960191421741, 1586567026.951434, 1586567026.953441
7.52236907609556, 5.672320068981571, 1586567026.961544, 1586567026.963531
7.592182246175334, 5.7246799465414, 1586567026.972533, 1586567026.974402
7.661995416255106, 5.777039824101231, 1586567026.981969, 1586567026.983824
7.731808586334879, 5.829399701661061, 1586567026.992284, 1586567026.993898
